start_time,bat_landing_to_food,habit,rat_period_start,rat_period_end,seconds_after_rat_arrival,risk,reward,month,sunset_time,hours_after_sunset,season,bat_landing_number,food_availability,rat_minutes,rat_arrival_number,bat_landing_number2,food_availability2,rat_minutes2,rat_arrival_number2,table_2_time,table_2_time_2
2018-04-20 00:02,39.0,both,2018-04-20 00:00,2018-04-20 00:18,155,0,0,4,2018-04-19 19:12,4.848888889,1,63,3.0,23.3,2,44.0,3.0,5.4,3.0,2018-04-19 23:42,2018-04-20 00:12
2018-04-20 00:03,14.0,rat,2018-04-20 00:00,2018-04-20 00:18,207,1,0,4,2018-04-19 19:12,4.863333333,1,63,3.0,23.3,2,44.0,3.0,5.4,3.0,2018-04-19 23:42,2018-04-20 00:12
2018-04-20 00:03,12.0,pick,2018-04-20 00:00,2018-04-20 00:18,185,0,1,4,2018-04-19 19:12,4.857222222,1,63,3.0,23.3,2,44.0,3.0,5.4,3.0,2018-04-19 23:42,2018-04-20 00:12
2018-04-20 00:04,0.016181067,rat,2018-04-20 00:00,2018-04-20 00:18,262,1,0,4,2018-04-19 19:12,4.878611111,1,63,3.0,23.3,2,44.0,3.0,5.4,3.0,2018-04-19 23:42,2018-04-20 00:12
2018-04-20 00:04,5.0,rat,2018-04-20 00:00,2018-04-20 00:18,235,1,0,4,2018-04-19 19:12,4.871111111,1,63,3.0,23.3,2,44.0,3.0,5.4,3.0,2018-04-19 23:42,2018-04-20 00:12
2018-04-20 00:05,3.0,rat_and_bat,2018-04-20 00:00,2018-04-20 00:18,320,1,0,4,2018-04-19 19:12,4.894722222,1,63,3.0,23.3,2,44.0,3.0,5.4,3.0,2018-04-19 23:42,2018-04-20 00:12
2018-04-20 00:05,29.0,rat_and_bat,2018-04-20 00:00,2018-04-20 00:18,295,1,0,4,2018-04-19 19:12,4.887777778,1,63,3.0,23.3,2,44.0,3.0,5.4,3.0,2018-04-19 23:42,2018-04-20 00:12
2018-04-20 00:06,18.0,rat_and_bat,2018-04-20 00:00,2018-04-20 00:18,341,1,0,4,2018-04-19 19:12,4.900555556,1,63,3.0,23.3,2,44.0,3.0,5.4,3.0,2018-04-19 23:42,2018-04-20 00:12
2018-04-20 00:08,11.0,rat,2018-04-20 00:00,2018-04-20 00:18,508,1,0,4,2018-04-19 19:12,4.946944444,1,63,3.0,23.3,2,44.0,3.0,5.4,3.0,2018-04-19 23:42,2018-04-20 00:12
2018-04-20 00:10,1.0,fast,2018-04-20 00:00,2018-04-20 00:18,579,0,1,4,2018-04-19 19:12,4.966666667,1,63,3.0,23.3,2,44.0,3.0,5.4,3.0,2018-04-19 23:42,2018-04-20 00:12
2018-04-20 00:11,0.093784466,fast,2018-04-20 00:00,2018-04-20 00:18,673,0,1,4,2018-04-19 19:12,4.992777778,1,63,3.0,23.3,2,44.0,3.0,5.4,3.0,2018-04-19 23:42,2018-04-20 00:12
2018-04-20 00:11,0.019265878,fast,2018-04-20 00:00,2018-04-20 00:18,697,0,1,4,2018-04-19 19:12,4.999444444,1,63,3.0,23.3,2,44.0,3.0,5.4,3.0,2018-04-19 23:42,2018-04-20 00:12
2018-04-20 00:12,1.0,fast,2018-04-20 00:00,2018-04-20 00:18,711,0,1,4,2018-04-19 19:12,5.003333333,1,44,3.0,5.4,3,,,,,2018-04-20 00:12,
2018-04-20 00:13,6.0,fast,2018-04-20 00:00,2018-04-20 00:18,809,0,1,4,2018-04-19 19:12,5.030555556,1,44,3.0,5.4,3,,,,,2018-04-20 00:12,
2018-04-20 00:14,10.0,rat,2018-04-20 00:00,2018-04-20 00:18,825,1,0,4,2018-04-19 19:12,5.035,1,44,3.0,5.4,3,,,,,2018-04-20 00:12,
2018-04-20 00:14,0.058920205,fast,2018-04-20 00:00,2018-04-20 00:18,863,0,1,4,2018-04-19 19:12,5.045555556,1,44,3.0,5.4,3,,,,,2018-04-20 00:12,
2018-04-20 02:00,0.024862202,fast,2018-04-20 01:59,2018-04-20 02:03,39,0,1,4,2018-04-19 19:12,6.802777778,1,43,3.0,3.75,1,,,,,2018-04-20 01:42,
2018-04-20 02:00,1.0,fast,2018-04-20 01:59,2018-04-20 02:03,41,0,1,4,2018-04-19 19:12,6.803333333,1,43,3.0,3.75,1,,,,,2018-04-20 01:42,
2018-04-20 02:00,10.0,rat,2018-04-20 01:59,2018-04-20 02:03,65,1,0,4,2018-04-19 19:12,6.81,1,43,3.0,3.75,1,,,,,2018-04-20 01:42,
2018-04-20 02:00,1.0,fast,2018-04-20 01:59,2018-04-20 02:03,84,0,1,4,2018-04-19 19:12,6.815277778,1,43,3.0,3.75,1,,,,,2018-04-20 01:42,
2018-04-20 02:01,1.0,fast,2018-04-20 01:59,2018-04-20 02:03,122,0,1,4,2018-04-19 19:12,6.825833333,1,43,3.0,3.75,1,,,,,2018-04-20 01:42,
2018-04-20 02:01,0.014004332,fast,2018-04-20 01:59,2018-04-20 02:03,141,0,1,4,2018-04-19 19:12,6.831111111,1,43,3.0,3.75,1,,,,,2018-04-20 01:42,
2018-04-20 02:02,7.0,rat,2018-04-20 01:59,2018-04-20 02:03,164,1,0,4,2018-04-19 19:12,6.8375,1,43,3.0,3.75,1,,,,,2018-04-20 01:42,
2018-04-20 02:03,7.0,pick,2018-04-20 01:59,2018-04-20 02:03,216,0,1,4,2018-04-19 19:12,6.851944444,1,43,3.0,3.75,1,,,,,2018-04-20 01:42,
2018-04-20 02:48,1.0,,2018-04-20 02:44,2018-04-20 02:51,248,0,0,4,2018-04-19 19:12,7.614722222,1,30,3.0,6.733333333,1,,,,,2018-04-20 02:42,
2018-04-20 02:48,3.0,rat,2018-04-20 02:44,2018-04-20 02:51,210,1,0,4,2018-04-19 19:12,7.604166667,1,30,3.0,6.733333333,1,,,,,2018-04-20 02:42,
2018-04-20 02:48,6.0,rat,2018-04-20 02:44,2018-04-20 02:51,235,1,0,4,2018-04-19 19:12,7.611111111,1,30,3.0,6.733333333,1,,,,,2018-04-20 02:42,
2018-04-20 02:49,4.0,pick,2018-04-20 02:44,2018-04-20 02:51,269,0,1,4,2018-04-19 19:12,7.620555556,1,30,3.0,6.733333333,1,,,,,2018-04-20 02:42,
2018-04-20 02:49,5.0,pick,2018-04-20 02:44,2018-04-20 02:51,303,0,1,4,2018-04-19 19:12,7.63,1,30,3.0,6.733333333,1,,,,,2018-04-20 02:42,
2018-04-20 02:51,26.0,,2018-04-20 02:44,2018-04-20 02:51,375,0,0,4,2018-04-19 19:12,7.65,1,30,3.0,6.733333333,1,,,,,2018-04-20 02:42,
2018-04-20 03:27,4.0,fast,2018-04-20 03:24,2018-04-20 03:36,180,0,1,4,2018-04-19 19:12,8.251666667,1,27,3.0,12.41666667,1,,,,,2018-04-20 03:12,
2018-04-20 03:31,4.0,fast,2018-04-20 03:24,2018-04-20 03:36,467,0,1,4,2018-04-19 19:12,8.331388889,1,27,3.0,12.41666667,1,,,,,2018-04-20 03:12,
2018-04-20 03:32,10.0,rat,2018-04-20 03:24,2018-04-20 03:36,521,1,0,4,2018-04-19 19:12,8.346388889,1,27,3.0,12.41666667,1,,,,,2018-04-20 03:12,
2018-04-20 03:32,10.0,pick,2018-04-20 03:24,2018-04-20 03:36,512,0,1,4,2018-04-19 19:12,8.343888889,1,27,3.0,12.41666667,1,,,,,2018-04-20 03:12,
2018-04-20 03:33,3.0,fast,2018-04-20 03:24,2018-04-20 03:36,591,0,1,4,2018-04-19 19:12,8.365833333,1,27,3.0,12.41666667,1,,,,,2018-04-20 03:12,
2018-04-20 03:33,2.0,fast,2018-04-20 03:24,2018-04-20 03:36,547,0,1,4,2018-04-19 19:12,8.353611111,1,27,3.0,12.41666667,1,,,,,2018-04-20 03:12,
2018-04-20 03:33,1.0,fast,2018-04-20 03:24,2018-04-20 03:36,573,0,1,4,2018-04-19 19:12,8.360833333,1,27,3.0,12.41666667,1,,,,,2018-04-20 03:12,
2018-04-20 03:34,3.0,pick,2018-04-20 03:24,2018-04-20 03:36,621,0,1,4,2018-04-19 19:12,8.374166667,1,27,3.0,12.41666667,1,,,,,2018-04-20 03:12,
2018-04-20 03:35,73.0,rat_and_bat,2018-04-20 03:24,2018-04-20 03:36,655,1,0,4,2018-04-19 19:12,8.383611111,1,27,3.0,12.41666667,1,,,,,2018-04-20 03:12,
2018-04-20 03:57,3.0,fast,2018-04-20 03:51,2018-04-20 04:01,330,0,1,4,2018-04-19 19:12,8.756111111,1,21,3.0,9.633333333,1,,,,,2018-04-20 03:42,
2018-04-20 03:59,0.068554286,fast,2018-04-20 03:51,2018-04-20 04:01,487,0,1,4,2018-04-19 19:12,8.799722222,1,21,3.0,9.633333333,1,,,,,2018-04-20 03:42,
2018-04-20 04:00,3.0,pick,2018-04-20 03:51,2018-04-20 04:01,522,0,1,4,2018-04-19 19:12,8.809444444,1,21,3.0,9.633333333,1,,,,,2018-04-20 03:42,
2018-04-20 19:22,1.0,fast,2018-04-20 19:18,2018-04-20 19:26,254,0,1,4,2018-04-20 19:13,0.164722222,1,20,3.555555556,7.35,1,,,,,2018-04-20 19:13,
2018-04-20 19:25,0.039481249,fast,2018-04-20 19:18,2018-04-20 19:26,440,0,1,4,2018-04-20 19:13,0.216388889,1,20,3.555555556,7.35,1,,,,,2018-04-20 19:13,
2018-04-20 19:25,5.0,fast,2018-04-20 19:18,2018-04-20 19:26,383,0,1,4,2018-04-20 19:13,0.200555556,1,20,3.555555556,7.35,1,,,,,2018-04-20 19:13,
2018-04-20 21:06,118.0,rat_and_pick,2018-04-20 21:05,2018-04-20 21:11,73,1,1,4,2018-04-20 19:13,1.891666667,1,21,3.0,12.86666667,2,,,,,2018-04-20 20:43,
2018-04-20 21:11,37.0,rat,2018-04-20 21:05,2018-04-20 21:11,375,1,0,4,2018-04-20 19:13,1.975555556,1,21,3.0,12.86666667,2,,,,,2018-04-20 20:43,
2018-04-20 21:21,109.0,rat,2018-04-20 21:20,2018-04-20 21:34,90,1,0,4,2018-04-20 19:13,2.141944444,1,25,3.0,11.73333333,3,,,,,2018-04-20 21:13,
2018-04-20 21:22,2.0,fast,2018-04-20 21:20,2018-04-20 21:34,139,0,1,4,2018-04-20 19:13,2.155555556,1,25,3.0,11.73333333,3,,,,,2018-04-20 21:13,
2018-04-20 21:24,25.0,pick,2018-04-20 21:20,2018-04-20 21:34,250,0,1,4,2018-04-20 19:13,2.186388889,1,25,3.0,11.73333333,3,,,,,2018-04-20 21:13,
2018-04-20 21:27,37.0,pick,2018-04-20 21:20,2018-04-20 21:34,477,0,1,4,2018-04-20 19:13,2.249444444,1,25,3.0,11.73333333,3,,,,,2018-04-20 21:13,
2018-04-20 21:59,2.0,pick,2018-04-20 21:59,2018-04-20 21:59,12,0,1,4,2018-04-20 19:13,2.772222222,1,20,3.0,0.616666667,1,,,,,2018-04-20 21:43,
2018-04-21 00:49,1.0,pick,2018-04-21 00:49,2018-04-21 00:55,0,0,1,4,2018-04-20 19:13,5.601666667,1,60,2.085094549,6.6,1,,,,,2018-04-21 00:43,
2018-04-21 00:50,28.0,bat_and_rat,2018-04-21 00:49,2018-04-21 00:55,107,1,0,4,2018-04-20 19:13,5.631388889,1,60,2.085094549,6.6,1,,,,,2018-04-21 00:43,
2018-04-21 00:54,2.0,bat_fight,2018-04-21 00:49,2018-04-21 00:55,349,1,0,4,2018-04-20 19:13,5.698611111,1,60,2.085094549,6.6,1,,,,,2018-04-21 00:43,
2018-04-21 00:54,17.0,pick,2018-04-21 00:49,2018-04-21 00:55,336,0,1,4,2018-04-20 19:13,5.695,1,60,2.085094549,6.6,1,,,,,2018-04-21 00:43,
2018-04-21 00:55,0.071239584,fast,2018-04-21 00:49,2018-04-21 00:55,383,0,1,4,2018-04-20 19:13,5.708055556,1,60,2.085094549,6.6,1,,,,,2018-04-21 00:43,
2018-04-21 01:44,11.0,rat,2018-04-21 01:43,2018-04-21 01:45,25,1,0,4,2018-04-20 19:13,6.516666667,1,56,2.0,13.93333333,3,,,,,2018-04-21 01:43,
2018-04-21 02:08,5.0,bats,2018-04-21 02:06,2018-04-21 02:18,121,1,0,4,2018-04-20 19:13,6.933055556,1,56,2.0,13.93333333,3,69.0,2.0,11.46666667,2.0,2018-04-21 01:43,2018-04-21 02:13
2018-04-21 02:09,0.033235649,fast,2018-04-21 02:06,2018-04-21 02:18,150,0,1,4,2018-04-20 19:13,6.941111111,1,56,2.0,13.93333333,3,69.0,2.0,11.46666667,2.0,2018-04-21 01:43,2018-04-21 02:13
2018-04-21 02:09,3.0,pick,2018-04-21 02:06,2018-04-21 02:18,172,0,1,4,2018-04-20 19:13,6.947222222,1,56,2.0,13.93333333,3,69.0,2.0,11.46666667,2.0,2018-04-21 01:43,2018-04-21 02:13
2018-04-21 02:14,15.0,rat,2018-04-21 02:06,2018-04-21 02:18,460,1,0,4,2018-04-20 19:13,7.027222222,1,69,2.0,11.46666667,2,,,,,2018-04-21 02:13,
2018-04-21 02:15,1.0,fast,2018-04-21 02:06,2018-04-21 02:18,482,0,1,4,2018-04-20 19:13,7.033333333,1,69,2.0,11.46666667,2,,,,,2018-04-21 02:13,
2018-04-21 02:16,1.0,rat,2018-04-21 02:06,2018-04-21 02:18,580,1,0,4,2018-04-20 19:13,7.060555556,1,69,2.0,11.46666667,2,,,,,2018-04-21 02:13,
2018-04-21 02:16,17.0,rat,2018-04-21 02:06,2018-04-21 02:18,587,1,0,4,2018-04-20 19:13,7.0625,1,69,2.0,11.46666667,2,,,,,2018-04-21 02:13,
2018-04-21 02:17,2.0,bat,2018-04-21 02:06,2018-04-21 02:18,628,1,0,4,2018-04-20 19:13,7.073888889,1,69,2.0,11.46666667,2,,,,,2018-04-21 02:13,
2018-04-21 02:17,0.057320093,no_food,2018-04-21 02:06,2018-04-21 02:18,629,0,0,4,2018-04-20 19:13,7.074166667,1,69,2.0,11.46666667,2,,,,,2018-04-21 02:13,
2018-04-21 02:17,4.0,bat_fight,2018-04-21 02:06,2018-04-21 02:18,619,1,0,4,2018-04-20 19:13,7.071388889,1,69,2.0,11.46666667,2,,,,,2018-04-21 02:13,
2018-04-21 02:17,1.0,fight,2018-04-21 02:06,2018-04-21 02:18,621,0,0,4,2018-04-20 19:13,7.071944444,1,69,2.0,11.46666667,2,,,,,2018-04-21 02:13,
2018-04-21 02:17,0.0502264,fast,2018-04-21 02:06,2018-04-21 02:18,603,0,1,4,2018-04-20 19:13,7.066944444,1,69,2.0,11.46666667,2,,,,,2018-04-21 02:13,
2018-04-21 02:17,2.0,fast,2018-04-21 02:06,2018-04-21 02:18,638,0,1,4,2018-04-20 19:13,7.076666667,1,69,2.0,11.46666667,2,,,,,2018-04-21 02:13,
2018-04-21 03:26,1.0,fast,2018-04-21 03:21,2018-04-21 03:26,261,0,1,4,2018-04-20 19:13,8.218611111,1,40,1.533333333,5.016666667,2,,,,,2018-04-21 03:13,
2018-04-21 03:26,6.0,rat,2018-04-21 03:21,2018-04-21 03:26,279,1,0,4,2018-04-20 19:13,8.223611111,1,40,1.533333333,5.016666667,2,,,,,2018-04-21 03:13,
2018-04-21 05:54,4.0,fast,2018-04-21 05:50,2018-04-21 06:09,285,0,1,4,2018-04-20 19:13,10.69888889,1,11,0.0,25.01666667,4,,,,,2018-04-21 05:43,
2018-04-21 19:30,4.0,rat,2018-04-21 19:30,2018-04-21 19:35,24,1,0,4,2018-04-21 19:14,0.276944444,1,26,3.534482759,4.916666667,1,,,,,2018-04-21 19:14,
2018-04-21 19:58,1.0,fast,2018-04-21 19:57,2018-04-21 20:06,17,0,1,4,2018-04-21 19:14,0.736388889,1,45,3.0756396,16.8,2,,,,,2018-04-21 19:44,
2018-04-21 19:59,20.0,pick_and_others,2018-04-21 19:57,2018-04-21 20:06,108,1,1,4,2018-04-21 19:14,0.761666667,1,45,3.0756396,16.8,2,,,,,2018-04-21 19:44,
2018-04-21 20:00,9.0,rat,2018-04-21 19:57,2018-04-21 20:06,130,1,0,4,2018-04-21 19:14,0.767777778,1,45,3.0756396,16.8,2,,,,,2018-04-21 19:44,
2018-04-21 20:05,54.0,pick_and_others,2018-04-21 19:57,2018-04-21 20:06,474,1,1,4,2018-04-21 19:14,0.863333333,1,45,3.0756396,16.8,2,,,,,2018-04-21 19:44,
2018-04-21 22:57,25.0,pick,2018-04-21 22:57,2018-04-21 22:59,22,0,1,4,2018-04-21 19:14,3.730833333,1,75,2.947076613,1.983333333,1,,,,,2018-04-21 22:44,
2018-04-21 22:57,1.0,fast,2018-04-21 22:57,2018-04-21 22:59,7,0,1,4,2018-04-21 19:14,3.726666667,1,75,2.947076613,1.983333333,1,,,,,2018-04-21 22:44,
2018-04-21 22:58,14.0,pick_and_others,2018-04-21 22:57,2018-04-21 22:59,88,1,1,4,2018-04-21 19:14,3.749166667,1,75,2.947076613,1.983333333,1,,,,,2018-04-21 22:44,
2018-04-21 22:59,8.0,bat,2018-04-21 22:57,2018-04-21 22:59,97,1,0,4,2018-04-21 19:14,3.751666667,1,75,2.947076613,1.983333333,1,,,,,2018-04-21 22:44,
2018-04-21 22:59,6.0,pick,2018-04-21 22:57,2018-04-21 22:59,102,0,1,4,2018-04-21 19:14,3.753055556,1,75,2.947076613,1.983333333,1,,,,,2018-04-21 22:44,
2018-04-21 23:52,6.0,pick,2018-04-21 23:50,2018-04-21 23:56,126,0,1,4,2018-04-21 19:14,4.644722222,1,56,2.105846774,6.333333333,1,,,,,2018-04-21 23:44,
2018-04-21 23:52,26.0,pick_and_others,2018-04-21 23:50,2018-04-21 23:56,112,1,1,4,2018-04-21 19:14,4.640833333,1,56,2.105846774,6.333333333,1,,,,,2018-04-21 23:44,
2018-04-21 23:53,24.0,pick_and_bat,2018-04-21 23:50,2018-04-21 23:56,196,1,1,4,2018-04-21 19:14,4.664166667,1,56,2.105846774,6.333333333,1,,,,,2018-04-21 23:44,
2018-04-21 23:54,1.0,fast,2018-04-21 23:50,2018-04-21 23:56,258,0,1,4,2018-04-21 19:14,4.681388889,1,56,2.105846774,6.333333333,1,,,,,2018-04-21 23:44,
2018-04-21 23:55,19.0,fast,2018-04-21 23:50,2018-04-21 23:56,287,0,1,4,2018-04-21 19:14,4.689444444,1,56,2.105846774,6.333333333,1,,,,,2018-04-21 23:44,
2018-04-22 01:25,3.0,fast,2018-04-22 01:25,2018-04-22 01:26,0,0,1,4,2018-04-21 19:14,6.1875,1,57,2.0,2.716666667,3,,,,,2018-04-22 01:14,
2018-04-22 01:25,6.0,pick,2018-04-22 01:25,2018-04-22 01:26,14,0,1,4,2018-04-21 19:14,6.191388889,1,57,2.0,2.716666667,3,,,,,2018-04-22 01:14,
2018-04-22 01:26,1.0,fast,2018-04-22 01:25,2018-04-22 01:26,48,0,1,4,2018-04-21 19:14,6.200833333,1,57,2.0,2.716666667,3,,,,,2018-04-22 01:14,
2018-04-22 01:49,7.0,bats,2018-04-22 01:48,2018-04-22 01:50,28,1,0,4,2018-04-21 19:14,6.583333333,1,49,2.0,2.866666667,2,,,,,2018-04-22 01:44,
2018-04-22 01:49,1.0,pick,2018-04-22 01:48,2018-04-22 01:50,59,0,1,4,2018-04-21 19:14,6.591944444,1,49,2.0,2.866666667,2,,,,,2018-04-22 01:44,
2018-04-22 01:50,16.0,bats,2018-04-22 01:48,2018-04-22 01:50,109,1,0,4,2018-04-21 19:14,6.605833333,1,49,2.0,2.866666667,2,,,,,2018-04-22 01:44,
2018-04-22 02:13,11.0,pick,2018-04-22 02:13,2018-04-22 02:17,23,0,1,4,2018-04-21 19:14,6.989722222,1,49,2.0,2.866666667,2,46.0,2.0,3.4,1.0,2018-04-22 01:44,2018-04-22 02:14
2018-04-22 02:15,18.0,pick,2018-04-22 02:13,2018-04-22 02:17,141,0,1,4,2018-04-21 19:14,7.0225,1,46,2.0,3.4,1,,,,,2018-04-22 02:14,
2018-04-22 02:16,2.0,pick,2018-04-22 02:13,2018-04-22 02:17,191,0,1,4,2018-04-21 19:14,7.036388889,1,46,2.0,3.4,1,,,,,2018-04-22 02:14,
2018-04-22 03:36,2.0,fast,2018-04-22 03:31,2018-04-22 03:44,309,0,1,4,2018-04-21 19:14,8.379722222,1,20,2.0,24.73333333,2,24.0,2.0,1.466666667,2.0,2018-04-22 03:14,2018-04-22 03:44
2018-04-22 03:39,7.0,pick,2018-04-22 03:31,2018-04-22 03:44,501,0,1,4,2018-04-21 19:14,8.433055556,1,20,2.0,24.73333333,2,24.0,2.0,1.466666667,2.0,2018-04-22 03:14,2018-04-22 03:44
2018-04-22 03:39,1.0,fast,2018-04-22 03:31,2018-04-22 03:44,482,0,1,4,2018-04-21 19:14,8.427777778,1,20,2.0,24.73333333,2,24.0,2.0,1.466666667,2.0,2018-04-22 03:14,2018-04-22 03:44
2018-04-22 03:42,71.0,bat,2018-04-22 03:31,2018-04-22 03:44,666,1,0,4,2018-04-21 19:14,8.478888889,1,20,2.0,24.73333333,2,24.0,2.0,1.466666667,2.0,2018-04-22 03:14,2018-04-22 03:44
2018-04-22 03:42,6.0,pick,2018-04-22 03:31,2018-04-22 03:44,659,0,1,4,2018-04-21 19:14,8.476944444,1,20,2.0,24.73333333,2,24.0,2.0,1.466666667,2.0,2018-04-22 03:14,2018-04-22 03:44
2018-04-22 03:43,5.0,fast,2018-04-22 03:31,2018-04-22 03:44,707,0,1,4,2018-04-21 19:14,8.490277778,1,20,2.0,24.73333333,2,24.0,2.0,1.466666667,2.0,2018-04-22 03:14,2018-04-22 03:44
2018-04-22 03:43,2.0,fast,2018-04-22 03:31,2018-04-22 03:44,722,0,1,4,2018-04-21 19:14,8.494444444,1,20,2.0,24.73333333,2,24.0,2.0,1.466666667,2.0,2018-04-22 03:14,2018-04-22 03:44
2018-04-22 03:43,23.0,bat_and_rat,2018-04-22 03:31,2018-04-22 03:44,734,1,0,4,2018-04-21 19:14,8.497777778,1,20,2.0,24.73333333,2,24.0,2.0,1.466666667,2.0,2018-04-22 03:14,2018-04-22 03:44
2018-04-22 03:44,13.0,pick_and_rat,2018-04-22 03:31,2018-04-22 03:44,769,1,1,4,2018-04-21 19:14,8.5075,1,24,2.0,1.466666667,2,,,,,2018-04-22 03:44,
2018-04-22 05:27,2.0,fast,2018-04-22 05:21,2018-04-22 05:55,372,0,1,4,2018-04-21 19:14,10.23305556,1,10,2.0,48.68333333,5,5.0,2.0,19.7,4.0,2018-04-22 05:14,2018-04-22 05:44
2018-04-22 19:38,5.0,bat,2018-04-22 19:38,2018-04-22 19:42,9,1,0,4,2018-04-22 19:14,0.4025,1,23,3.618181818,5.833333333,2,,,,,2018-04-22 19:14,
2018-04-22 19:41,2.0,fast,2018-04-22 19:38,2018-04-22 19:42,203,0,1,4,2018-04-22 19:14,0.456388889,1,23,3.618181818,5.833333333,2,,,,,2018-04-22 19:14,
2018-04-23 00:11,7.0,pick,2018-04-23 00:08,2018-04-23 00:12,161,0,1,4,2018-04-22 19:14,4.955,1,57,2.074357572,4.15,1,,,,,2018-04-22 23:44,
2018-04-23 00:12,2.0,pick,2018-04-23 00:08,2018-04-23 00:12,238,0,1,4,2018-04-22 19:14,4.976388889,1,57,2.074357572,4.15,1,,,,,2018-04-22 23:44,
2018-04-23 00:46,5.0,fast,2018-04-23 00:45,2018-04-23 00:50,64,0,1,4,2018-04-22 19:14,5.536388889,1,61,1.943548387,9.266666667,2,,,,,2018-04-23 00:44,
2018-04-23 00:47,4.0,pick,2018-04-23 00:45,2018-04-23 00:50,161,0,1,4,2018-04-22 19:14,5.563333333,1,61,1.943548387,9.266666667,2,,,,,2018-04-23 00:44,
2018-04-23 00:48,4.0,pick,2018-04-23 00:45,2018-04-23 00:50,174,0,1,4,2018-04-22 19:14,5.566944444,1,61,1.943548387,9.266666667,2,,,,,2018-04-23 00:44,
2018-04-23 00:49,4.0,pick,2018-04-23 00:45,2018-04-23 00:50,263,0,1,4,2018-04-22 19:14,5.591666667,1,61,1.943548387,9.266666667,2,,,,,2018-04-23 00:44,
2018-04-23 00:49,16.0,pick,2018-04-23 00:45,2018-04-23 00:50,276,0,1,4,2018-04-22 19:14,5.595277778,1,61,1.943548387,9.266666667,2,,,,,2018-04-23 00:44,
2018-04-23 01:08,1.0,fast,2018-04-23 01:07,2018-04-23 01:10,105,0,1,4,2018-04-22 19:14,5.916111111,1,61,1.943548387,9.266666667,2,,,,,2018-04-23 00:44,
2018-04-23 01:10,2.0,fast,2018-04-23 01:07,2018-04-23 01:10,183,0,1,4,2018-04-22 19:14,5.937777778,1,61,1.943548387,9.266666667,2,,,,,2018-04-23 00:44,
2018-04-23 01:41,3.0,pick,2018-04-23 01:41,2018-04-23 01:44,1,0,1,4,2018-04-22 19:14,6.456111111,1,60,1.516666667,1.066666667,3,56.0,1.133333333,0.833333333,2.0,2018-04-23 01:14,2018-04-23 01:44
2018-04-23 19:51,2.0,fast_and_pick,2018-04-23 19:51,2018-04-23 19:51,5,0,1,4,2018-04-23 19:15,0.605555556,1,52,3.949388209,0.15,1,,,,,2018-04-23 19:45,
2018-04-24 03:57,27.0,other directions,2018-04-24 03:51,2018-04-24 03:57,389,1,0,4,2018-04-23 19:15,8.714444444,1,16,2.065609623,6.55,1,,,,,2018-04-24 03:45,
2018-04-24 05:16,5.0,,2018-04-24 05:14,2018-04-24 05:19,72,0,0,4,2018-04-23 19:15,10.01916667,1,3,2.0,4.9,1,,,,,2018-04-24 05:15,
2018-04-25 19:25,30.0,pick_and_rat,2018-04-25 19:24,2018-04-25 19:32,57,1,1,4,2018-04-25 19:17,0.138611111,1,7,4.0,7.716666667,1,,,,,2018-04-25 19:17,
2018-04-25 19:31,28.0,pick,2018-04-25 19:24,2018-04-25 19:32,433,0,1,4,2018-04-25 19:17,0.243055556,1,7,4.0,7.716666667,1,,,,,2018-04-25 19:17,
2018-04-26 21:25,5.0,bat_and_rat,2018-04-26 21:24,2018-04-26 21:26,66,1,0,4,2018-04-26 19:17,2.148055556,1,84,3.0,1.7,1,,,,,2018-04-26 21:17,
2018-04-26 21:25,2.0,bat_and_rat,2018-04-26 21:24,2018-04-26 21:26,29,1,0,4,2018-04-26 19:17,2.137777778,1,84,3.0,1.7,1,,,,,2018-04-26 21:17,
2018-04-26 21:25,6.0,rat,2018-04-26 21:24,2018-04-26 21:26,22,1,0,4,2018-04-26 19:17,2.135833333,1,84,3.0,1.7,1,,,,,2018-04-26 21:17,
2018-04-26 21:25,68.0,pick_and_all,2018-04-26 21:24,2018-04-26 21:26,19,1,1,4,2018-04-26 19:17,2.135,1,84,3.0,1.7,1,,,,,2018-04-26 21:17,
2018-04-26 21:25,8.0,bat_and_pick,2018-04-26 21:24,2018-04-26 21:26,45,1,1,4,2018-04-26 19:17,2.142222222,1,84,3.0,1.7,1,,,,,2018-04-26 21:17,
2018-04-26 21:26,15.0,bat_fight,2018-04-26 21:24,2018-04-26 21:26,88,1,0,4,2018-04-26 19:17,2.154166667,1,84,3.0,1.7,1,,,,,2018-04-26 21:17,
2018-04-26 21:26,4.0,bat_fight_and_pick,2018-04-26 21:24,2018-04-26 21:26,101,1,1,4,2018-04-26 19:17,2.157777778,1,84,3.0,1.7,1,,,,,2018-04-26 21:17,
2018-04-26 21:26,2.0,bat_fight,2018-04-26 21:24,2018-04-26 21:26,76,1,0,4,2018-04-26 19:17,2.150833333,1,84,3.0,1.7,1,,,,,2018-04-26 21:17,
2018-04-26 22:25,15.0,bat,2018-04-26 22:25,2018-04-26 22:36,16,1,0,4,2018-04-26 19:17,3.148055556,1,79,3.0,21.3,2,,,,,2018-04-26 22:17,
2018-04-26 22:26,18.0,bat_and_pick,2018-04-26 22:25,2018-04-26 22:36,33,1,1,4,2018-04-26 19:17,3.152777778,1,79,3.0,21.3,2,,,,,2018-04-26 22:17,
